<<<<<<< HEAD
1-file, 2-file, 3-file, 4-file, 5-file, 6-file, 7-file, 8-file, 9-file, 10-file
2.934222459793091, 7.433287620544434, 11.872685670852661, 14.562148571014404, 18.5466148853302, 26.611202239990234, 32.49630522727966, 28.463961839675903, 38.669872999191284, 37.24112415313721
3.6931850910186768, 7.057481288909912, 10.40713095664978, 13.350111246109009, 18.45201563835144, 27.880727529525757, 30.74916982650757, 26.79301118850708, 38.1468186378479, 34.79760503768921
3.7062926292419434, 7.169654369354248, 10.464006662368774, 12.355149745941162, 17.093923091888428, 20.445595741271973, 22.109010934829712, 25.38469696044922, 29.95749306678772, 33.00957489013672
4.452496290206909, 7.158933877944946, 15.643664836883545, 13.229040145874023, 22.909486532211304, 20.965445518493652, 24.054447889328003, 31.364802837371826, 29.173250675201416, 38.74627614021301
3.693192720413208, 7.430440425872803, 9.515861511230469, 17.729999780654907, 16.902209043502808, 20.647072792053223, 24.644126653671265, 28.838530778884888, 28.85980463027954, 33.59356188774109
4.039593935012817, 7.284884214401245, 10.685486793518066, 14.208656787872314, 18.186683177947998, 20.62263011932373, 22.17198371887207, 26.960251092910767, 30.703941106796265, 39.74723505973816
9.019353866577148, 6.16680908203125, 9.59356427192688, 14.458457708358765, 16.246801614761353, 20.554933786392212, 29.245954513549805, 24.581861972808838, 31.07946515083313, 42.09595060348511
3.565328359603882, 6.350021839141846, 9.060697793960571, 12.251025676727295, 16.200800895690918, 19.334543466567993, 24.464693069458008, 31.843149423599243, 31.593016862869263, 34.886547803878784
8.4128098487854, 7.0691139698028564, 9.660723447799683, 13.77170467376709, 17.434157371520996, 25.894137382507324, 23.11665177345276, 29.780064344406128, 29.44271183013916, 32.74139976501465
3.684405565261841, 7.229877710342407, 9.669299840927124, 13.622627973556519, 20.913025379180908, 24.35053014755249, 22.912774324417114, 26.59669828414917, 35.979986906051636, 38.20770049095154
=======
1-file, 2-file, 3-file, 4-file, 5-file, 6-file, 7-file, 8-file, 9-file, 10-file
2.934222459793091, 7.433287620544434, 11.872685670852661, 14.562148571014404, 18.5466148853302, 26.611202239990234, 32.49630522727966, 28.463961839675903, 38.669872999191284, 37.24112415313721
3.6931850910186768, 7.057481288909912, 10.40713095664978, 13.350111246109009, 18.45201563835144, 27.880727529525757, 30.74916982650757, 26.79301118850708, 38.1468186378479, 34.79760503768921
3.7062926292419434, 7.169654369354248, 10.464006662368774, 12.355149745941162, 17.093923091888428, 20.445595741271973, 22.109010934829712, 25.38469696044922, 29.95749306678772, 33.00957489013672
4.452496290206909, 7.158933877944946, 15.643664836883545, 13.229040145874023, 22.909486532211304, 20.965445518493652, 24.054447889328003, 31.364802837371826, 29.173250675201416, 38.74627614021301
3.693192720413208, 7.430440425872803, 9.515861511230469, 17.729999780654907, 16.902209043502808, 20.647072792053223, 24.644126653671265, 28.838530778884888, 28.85980463027954, 33.59356188774109
4.039593935012817, 7.284884214401245, 10.685486793518066, 14.208656787872314, 18.186683177947998, 20.62263011932373, 22.17198371887207, 26.960251092910767, 30.703941106796265, 39.74723505973816
9.019353866577148, 6.16680908203125, 9.59356427192688, 14.458457708358765, 16.246801614761353, 20.554933786392212, 29.245954513549805, 24.581861972808838, 31.07946515083313, 42.09595060348511
3.565328359603882, 6.350021839141846, 9.060697793960571, 12.251025676727295, 16.200800895690918, 19.334543466567993, 24.464693069458008, 31.843149423599243, 31.593016862869263, 34.886547803878784
8.4128098487854, 7.0691139698028564, 9.660723447799683, 13.77170467376709, 17.434157371520996, 25.894137382507324, 23.11665177345276, 29.780064344406128, 29.44271183013916, 32.74139976501465
3.684405565261841, 7.229877710342407, 9.669299840927124, 13.622627973556519, 20.913025379180908, 24.35053014755249, 22.912774324417114, 26.59669828414917, 35.979986906051636, 38.20770049095154
>>>>>>> e5987ff4cd0fcc965f3b566b887763b4ed773381
